objectid,event_time_utc,event_time_epoch_ms,city_twp,display_address,incident_type,agency_type,agency_name,latitude,longitude
1,2026-07-12T01:40:00Z,1783820400000,WYOMING,2300 BLOCK OF DE HOOP AVE SW,GENERAL ASSIST,Police,WYOMING POLICE,,
3,2026-07-12T01:43:00Z,1783820580000,CASCADE TWP,CASCADE RD SE / MANCHESTER HILLS DR SE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
1,2026-07-12T01:45:00Z,1783820700000,WYOMING,3600 BLOCK OF MICHAEL AVE SW,LOUD NOISE,Police,WYOMING POLICE,,
1,2026-07-12T01:47:00Z,1783820820000,WYOMING,1800 BLOCK OF GODFREY AVE SW,SUSPICIOUS INCIDENT,Police,WYOMING POLICE,,
2,2026-07-12T01:55:00Z,1783821300000,LOWELL,200 BLOCK OF S HUDSON ST SE,FIREWORKS,Police,LOWELL POLICE,,
1,2026-07-12T01:57:00Z,1783821420000,KENTWOOD,32ND ST SE / BRETON AVE SE,GENERAL ASSIST,Police,KENTWOOD POLICE,,
1,2026-07-12T02:03:00Z,1783821780000,EAST GRAND RAPIDS,500 BLOCK OF MANHATTAN RD SE,LOUD NOISE,Police,EAST GRAND RAPIDS POLICE,,
2,2026-07-12T02:05:00Z,1783821900000,BYRON TWP,6200 BLOCK OF CLYDE PARK AVE SW,DISORDERLY PERSON,Police,KENT CO SHERIFF,,
6,2026-07-12T02:07:00Z,1783822020000,COURTLAND TWP,16 MILE RD NE / PINE LAKE AVE NE,FIREWORKS,Police,KENT CO SHERIFF,,
1,2026-07-12T02:07:00Z,1783822020000,BYRON TWP,6800 BLOCK OF S DIVISION AVE,911 HANG UP,Police,KENT CO SHERIFF,,
4,2026-07-12T02:08:00Z,1783822080000,LOWELL TWP,13800 BLOCK OF CASCADE RD SE,DISORDERLY PERSON,Police,KENT CO SHERIFF,,
7,2026-07-12T02:08:00Z,1783822080000,LOWELL TWP,13800 BLOCK OF CASCADE RD SE,MEDICAL EMERGENCY,Fire,LOWELL AREA FIRE,,
3,2026-07-12T02:13:00Z,1783822380000,GRAND RAPIDS TWP,3700 BLOCK OF CASCADE RD SE,LOUD NOISE,Police,KENT CO SHERIFF,,
2,2026-07-12T02:14:00Z,1783822440000,GAINES TWP,1800 BLOCK OF SPRING MEADOW CT SE,MEDICAL EMERGENCY,Fire,GAINES TWP FIRE,,
2,2026-07-12T02:14:00Z,1783822440000,GAINES TWP,1300 BLOCK OF 100TH ST SE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
1,2026-07-12T02:15:00Z,1783822500000,GRANDVILLE,3100 BLOCK OF 44TH ST SW,DISORDERLY PERSON,Police,GRANDVILLE POLICE,,
1,2026-07-12T02:15:00Z,1783822500000,WYOMING,900 BLOCK OF CANTERBURY ST SW,WELFARE CHECK,Police,WYOMING POLICE,,
14,2026-07-12T02:16:00Z,1783822560000,WALKER,I-96 WB EO ALPINE,MISC FIRE,Fire,WALKER FIRE,43.01686486,-85.68336836
2,2026-07-12T02:17:00Z,1783822620000,WYOMING,900 BLOCK OF CANTERBURY ST SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
1,2026-07-12T02:18:00Z,1783822680000,KENTWOOD,0 BLOCK OF FARNHAM ST SE,VEHICLE CRASH,Police,KENTWOOD POLICE,,
1,2026-07-12T02:19:00Z,1783822740000,WYOMING,4500 BLOCK OF PINEHURST AVE SW,LOUD NOISE,Police,WYOMING POLICE,,
6,2026-07-12T02:25:00Z,1783823100000,SOLON TWP,17 MILE RD NE / ALGOMA AVE NE,TRAFFIC VIOLATION,Police,KENT CO SHERIFF,,
2,2026-07-12T02:40:00Z,1783824000000,OAKFIELD TWP,12300 BLOCK OF STULTZ ST NE,MEDICAL EMERGENCY,Fire,OAKFIELD TWP FIRE,,
1,2026-07-12T02:43:00Z,1783824180000,ALPINE TWP,3600 BLOCK OF BRAMBLEBERRY DR NW,MEDICAL EMERGENCY,Fire,ALPINE TWP FIRE,,
1,2026-07-12T02:44:00Z,1783824240000,ALPINE TWP,3600 BLOCK OF BRAMBLEBERRY DR NW,BROADCAST,Police,KENT CO SHERIFF,,
5,2026-07-12T02:53:00Z,1783824780000,GRANDVILLE,3400 BLOCK OF CENTURY CENTER ST SW,STOLEN VEHICLE RECOVERY,Police,WYOMING POLICE,,
1,2026-07-12T03:04:00Z,1783825440000,ALPINE TWP,5100 BLOCK OF WALLINGFORD DR NW,FIRE INVESTIGATION,Fire,ALPINE TWP FIRE,,
1,2026-07-12T03:06:00Z,1783825560000,PLAINFIELD TWP,6900 BLOCK OF SCOTT WOODS CT NE,CARBON MONOXIDE INVESTIGATION,Fire,PLAINFIELD TWP FIRE,,
2,2026-07-12T03:11:00Z,1783825860000,GAINES TWP,MARKETPLACE DR SE / KALAMAZOO AVE SE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
3,2026-07-12T03:11:00Z,1783825860000,GAINES TWP,MARKETPLACE DR SE / KALAMAZOO AVE SE,TRAFFIC VIOLATION,Police,KENT CO SHERIFF,,
3,2026-07-12T03:12:00Z,1783825920000,LOWELL,1600 BLOCK OF BOWES RD SE,SOUND OF GUNSHOTS,Police,LOWELL POLICE,,
1,2026-07-12T03:17:00Z,1783826220000,WYOMING,3300 BLOCK OF WOODWARD AVE SW,911 HANG UP,Police,WYOMING POLICE,,
1,2026-07-12T03:25:00Z,1783826700000,KENTWOOD,2500 BLOCK OF BRETON WOODS DR SE,MEDICAL EMERGENCY,Fire,KENTWOOD FIRE,,
1,2026-07-12T03:33:00Z,1783827180000,GRANDVILLE,3400 BLOCK OF CENTURY CENTER ST SW,MEDICAL EMERGENCY,Fire,GRANDVILLE FIRE,,
3,2026-07-12T03:44:00Z,1783827840000,WYOMING,S DIVISION AVE / 54TH ST SW,LOUD NOISE,Police,WYOMING POLICE,,
1,2026-07-12T03:46:00Z,1783827960000,WALKER,1700 BLOCK OF HARDING ST NW,LOUD NOISE,Police,WALKER POLICE,,
5,2026-07-12T03:57:00Z,1783828620000,LOWELL TWP,11900 BLOCK OF E FULTON ST,DISORDERLY PERSON,Police,KENT CO SHERIFF,,
2,2026-07-12T04:10:00Z,1783829400000,BYRON TWP,6200 BLOCK OF SKIPTON DR SW,MEDICAL EMERGENCY,Fire,BYRON TWP FIRE,,
1,2026-07-12T04:10:00Z,1783829400000,BYRON TWP,6200 BLOCK OF SKIPTON DR SW,BROADCAST,Police,KENT CO SHERIFF,,
3,2026-07-12T04:15:00Z,1783829700000,WYOMING,1400 BLOCK OF PRAIRIE PKWY SW,WELFARE CHECK,Police,WYOMING POLICE,,
2,2026-07-12T04:17:00Z,1783829820000,LOWELL,500 BLOCK OF AVERY ST SE,GENERAL ASSIST,Police,LOWELL POLICE,,
1,2026-07-12T04:19:00Z,1783829940000,KENTWOOD,4700 BLOCK OF N BRETON CT SE,911 HANG UP,Police,KENTWOOD POLICE,,
3,2026-07-12T04:19:00Z,1783829940000,SOLON TWP,13800 BLOCK OF SHAMROCK LN NE,MEDICAL EMERGENCY,Fire,SOLON TWP FIRE,,
1,2026-07-12T04:27:00Z,1783830420000,BYRON TWP,2100 BLOCK OF 84TH ST SW,MEDICAL EMERGENCY,Fire,BYRON TWP FIRE,,
2,2026-07-12T04:32:00Z,1783830720000,WYOMING,1300 BLOCK OF BURTON ST SW,FRAUD,Police,WYOMING POLICE,,
2,2026-07-12T04:51:00Z,1783831860000,CALEDONIA TWP,9000 BLOCK OF 68TH ST SE,MISSING PERSON,Police,KENT CO SHERIFF,,
1,2026-07-12T04:57:00Z,1783832220000,WYOMING,1100 BLOCK OF DE BOER ST SW,LOUD NOISE,Police,WYOMING POLICE,,
1,2026-07-12T04:59:00Z,1783832340000,ADA TWP,KNAPP ST NE / GRAND VALLEY DR NE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
2,2026-07-12T05:02:00Z,1783832520000,WALKER,4300 BLOCK OF REMEMBRANCE RD NW,ASSAULT,Police,WALKER POLICE,,
1,2026-07-12T05:03:00Z,1783832580000,WYOMING,1000 BLOCK OF BRYANT ST SW,LOUD NOISE,Police,WYOMING POLICE,,
1,2026-07-12T05:08:00Z,1783832880000,CALEDONIA TWP,8300 BLOCK OF PATTERSON AVE SE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
2,2026-07-12T05:25:00Z,1783833900000,WYOMING,2400 BLOCK OF LOLA ST SW,LOUD NOISE,Police,WYOMING POLICE,,
1,2026-07-12T05:28:00Z,1783834080000,CALEDONIA TWP,CHERRY VALLEY AVE SE / 108TH ST SE,TRAFFIC VIOLATION,Police,KENT CO SHERIFF,,
1,2026-07-12T05:32:00Z,1783834320000,WYOMING,3800 BLOCK OF FLAMINGO AVE SW,SUSPICIOUS INCIDENT,Police,WYOMING POLICE,,
1,2026-07-12T05:55:00Z,1783835700000,WALKER,900 BLOCK OF 4 MILE RD NW,GENERAL ASSIST,Police,WALKER POLICE,,
1,2026-07-12T06:32:00Z,1783837920000,WYOMING,3300 BLOCK OF WOODWARD AVE SW,DISORDERLY PERSON,Police,WYOMING POLICE,,
1,2026-07-12T06:44:00Z,1783838640000,BYRON TWP,S DIVISION AVE / ARBUTUS ST SW,WELFARE CHECK,Police,KENT CO SHERIFF,,
1,2026-07-12T06:48:00Z,1783838880000,WYOMING,1200 BLOCK OF HUDSON ST SW,LOUD NOISE,Police,WYOMING POLICE,,
1,2026-07-12T06:55:00Z,1783839300000,WYOMING,4200 BLOCK OF STONEBRIDGE RD SW,911 HANG UP,Police,WYOMING POLICE,,
1,2026-07-12T07:02:00Z,1783839720000,KENTWOOD,2200 BLOCK OF SANDY SHORES DR SE,CARBON MONOXIDE INVESTIGATION,Fire,KENTWOOD FIRE,,
1,2026-07-12T07:29:00Z,1783841340000,WYOMING,700 BLOCK OF 36TH ST SE,BURGLAR ALARM,Police,WYOMING POLICE,,
1,2026-07-12T07:43:00Z,1783842180000,WALKER,2100 BLOCK OF ALPINE AVE NW,VEHICLE CRASH,Police,WALKER FIRE,,
2,2026-07-12T07:43:00Z,1783842180000,WALKER,2100 BLOCK OF ALPINE AVE NW,VEHICLE CRASH,Police,WALKER POLICE,,
1,2026-07-12T07:46:00Z,1783842360000,GRAND RAPIDS,FULLER AVE NE / LEONARD ST NE,STOLEN VEHICLE,Police,KENT CO SHERIFF,,
2,2026-07-12T07:51:00Z,1783842660000,GAINES TWP,7400 BLOCK OF HAMMOND AVE SE,STOLEN VEHICLE,Police,KENT CO SHERIFF,,
1,2026-07-12T07:54:00Z,1783842840000,SPARTA TWP,100 BLOCK OF FRIENDSHIP DR NW,MEDICAL EMERGENCY,Fire,SPARTA FIRE,,
2,2026-07-12T08:01:00Z,1783843260000,KENTWOOD,ARBOR LN SE / IRONWOOD LN SE,LOUD NOISE,Police,KENTWOOD POLICE,,
1,2026-07-12T08:02:00Z,1783843320000,WYOMING,CLYDE PARK AVE SW / 52ND ST SW,RECKLESS DRIVER,Police,WYOMING POLICE,,
1,2026-07-12T08:15:00Z,1783844100000,EAST GRAND RAPIDS,200 BLOCK OF REXFORD DR SE,GENERAL ASSIST,Police,EAST GRAND RAPIDS POLICE,,
1,2026-07-12T08:33:00Z,1783845180000,CASCADE TWP,6300 BLOCK OF TAHOE LN SE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
1,2026-07-12T08:34:00Z,1783845240000,WYOMING,2400 BLOCK OF NEWSTEAD AVE SW,DISORDERLY PERSON,Police,WYOMING POLICE,,
1,2026-07-12T08:46:00Z,1783845960000,ALGOMA TWP,9100 BLOCK OF NORTH WOLVEN RIDGE CT NE,FIRE ALARM,Fire,ALGOMA TWP FIRE,,
2,2026-07-12T09:37:00Z,1783849020000,CEDAR SPRINGS,4300 BLOCK OF 17 MILE RD NE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
1,2026-07-12T09:40:00Z,1783849200000,WYOMING,1300 BLOCK OF 28TH ST SW,BURGLAR ALARM,Police,WYOMING POLICE,,
2,2026-07-12T09:58:00Z,1783850280000,WYOMING,5200 BLOCK OF HARBOR HOUSE LN SW,LOUD NOISE,Police,WYOMING POLICE,,
3,2026-07-12T10:31:00Z,1783852260000,WALKER,KENOWA AVE SW / LUCE ST,TRAFFIC HAZARD,Police,WALKER POLICE,,
1,2026-07-12T10:33:00Z,1783852380000,WYOMING,1700 BLOCK OF KENTFIELD ST SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
1,2026-07-12T10:45:00Z,1783853100000,KENTWOOD,5500 BLOCK OF WILMONT CT SE,MEDICAL EMERGENCY,Fire,KENTWOOD FIRE,,
1,2026-07-12T10:46:00Z,1783853160000,ALGOMA TWP,600 BLOCK OF CEDAR PINES DR NE,MEDICAL EMERGENCY,Fire,ALGOMA TWP FIRE,,
1,2026-07-12T11:00:00Z,1783854000000,KENTWOOD,4400 BLOCK OF BRETON AVE SE,MEDICAL EMERGENCY,Fire,KENTWOOD FIRE,,
4,2026-07-12T11:25:00Z,1783855500000,GAINES TWP,7100 BLOCK OF HAMMOND AVE SE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
1,2026-07-12T11:27:00Z,1783855620000,KENTWOOD,2900 BLOCK OF 28TH ST SE,WELFARE CHECK,Police,KENTWOOD POLICE,,
2,2026-07-12T11:36:00Z,1783856160000,PLAINFIELD TWP,ENGLISH AVE NE / GLENWAY DR NE,ABANDONED VEHICLE,Police,KENT CO SHERIFF,,
1,2026-07-12T12:04:00Z,1783857840000,SPARTA,500 BLOCK OF DONNA DR NW,MEDICAL EMERGENCY,Fire,SPARTA FIRE,,
5,2026-07-12T12:17:00Z,1783858620000,SPARTA TWP,1500 BLOCK OF INDIAN LAKES RD NW,GENERAL ASSIST,Police,KENT CO SHERIFF,,
1,2026-07-12T12:21:00Z,1783858860000,GAINES TWP,7200 BLOCK OF CRYSTAL VIEW DR SE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
4,2026-07-12T12:22:00Z,1783858920000,GRAND RAPIDS,MADISON AVE SE / CHERRY ST SE,ANIMAL INCIDENT,Police,ANIMAL CONTROL,,
2,2026-07-12T12:34:00Z,1783859640000,GRANDVILLE,3500 BLOCK OF FAIRMEADOW DR SW,MEDICAL EMERGENCY,Fire,GRANDVILLE FIRE,,
1,2026-07-12T12:34:00Z,1783859640000,GRANDVILLE,3500 BLOCK OF FAIRMEADOW DR SW,GENERAL ASSIST,Police,GRANDVILLE POLICE,,
3,2026-07-12T12:35:00Z,1783859700000,GRANDVILLE,3200 BLOCK OF 28TH ST SW,WELFARE CHECK,Police,GRANDVILLE POLICE,,
3,2026-07-12T12:38:00Z,1783859880000,GRANDVILLE,3900 BLOCK OF BRUCE DR SW,MISC FIRE,Fire,GRANDVILLE FIRE,,
7,2026-07-12T12:43:00Z,1783860180000,GRAND RAPIDS TWP,I-96 EB EO CASCADE,WELFARE CHECK,Police,KENT CO SHERIFF,42.94555488,-85.56705825
2,2026-07-12T12:44:00Z,1783860240000,CASCADE TWP,3000 BLOCK OF CHARLEVOIX DR SE,MEDICAL EMERGENCY,Fire,CASCADE TWP FIRE,,
1,2026-07-12T12:47:00Z,1783860420000,WYOMING,S DIVISION AVE / 28TH ST SE,DISORDERLY PERSON,Police,WYOMING POLICE,,
2,2026-07-12T12:52:00Z,1783860720000,GRAND RAPIDS,100 BLOCK OF STEVENS ST SW,ANIMAL INCIDENT,Police,ANIMAL CONTROL,,
3,2026-07-12T13:12:00Z,1783861920000,CANNON TWP,5200 BLOCK OF BELDING RD NE,MEDICAL EMERGENCY,Fire,CANNON TWP FIRE,,
1,2026-07-12T13:13:00Z,1783861980000,PLAINFIELD TWP,3000 BLOCK OF RUSSVIEW DR NE,CARBON MONOXIDE INVESTIGATION,Fire,PLAINFIELD TWP FIRE,,
1,2026-07-12T13:14:00Z,1783862040000,CASCADE TWP,6000 BLOCK OF PARVIEW DR SE,MEDICAL EMERGENCY,Fire,CASCADE TWP FIRE,,
2,2026-07-12T13:19:00Z,1783862340000,WYOMING,4200 BLOCK OF HERMAN AVE SW,GENERAL ASSIST,Police,WYOMING POLICE,,
2,2026-07-12T13:26:00Z,1783862760000,SPARTA TWP,LONG LAKE DR NW / 15 MILE RD NW,WELFARE CHECK,Police,KENT CO SHERIFF,,
1,2026-07-12T13:29:00Z,1783862940000,KENTWOOD,4800 BLOCK OF GREEN OAK LN SE,MISC FIRE,Fire,KENTWOOD FIRE,,
9,2026-07-12T13:34:00Z,1783863240000,CASCADE TWP,I-96 WB WO M-6,GENERAL ASSIST,Police,MICHIGAN STATE POLICE,42.88912165,-85.49497961
1,2026-07-12T13:44:00Z,1783863840000,GAINES TWP,EASTERN AVE SE / 72ND ST SE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
3,2026-07-12T13:49:00Z,1783864140000,BYRON TWP,3100 BLOCK OF BYRON DEPOT CT SW,FRAUD,Police,KENT CO SHERIFF,,
1,2026-07-12T13:49:00Z,1783864140000,KENTWOOD,4600 BLOCK OF SPRINGMONT DR SE,FIRE ALARM,Fire,KENTWOOD FIRE,,
2,2026-07-12T13:51:00Z,1783864260000,GRAND RAPIDS TWP,3500 BLOCK OF WINDSHIRE DR SE,FIRE ALARM,Fire,GRAND RAPIDS TWP FIRE,,
2,2026-07-12T13:51:00Z,1783864260000,ALPINE TWP,6400 BLOCK OF ALPINE AVE NW,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
10,2026-07-12T13:59:00Z,1783864740000,KENTWOOD,100 BLOCK OF REGENT ST SE,ANIMAL INCIDENT,Police,ANIMAL CONTROL,,
1,2026-07-12T13:59:00Z,1783864740000,WYOMING,BYRON CENTER AVE SW / 44TH ST SW,VEHICLE CRASH,Police,WYOMING POLICE,,
1,2026-07-12T14:14:00Z,1783865640000,WYOMING,300 BLOCK OF 28TH ST SW,SUSPICIOUS INCIDENT,Police,WYOMING POLICE,,
2,2026-07-12T14:17:00Z,1783865820000,WYOMING,1800 BLOCK OF FARRAGUT ST SW,GENERAL ASSIST,Police,WYOMING POLICE,,
1,2026-07-12T14:24:00Z,1783866240000,GRAND RAPIDS,2300 BLOCK OF STAFFORD AVE SW,SUSPICIOUS INCIDENT,Police,WYOMING POLICE,,
1,2026-07-12T14:32:00Z,1783866720000,GAINES TWP,1700 BLOCK OF 68TH ST SE,MEDICAL EMERGENCY,Fire,GAINES TWP FIRE,,
6,2026-07-12T14:32:00Z,1783866720000,ALPINE TWP,3500 BLOCK OF BOYNE BLVD NW,GENERAL ASSIST,Police,KENT CO SHERIFF,,
1,2026-07-12T14:35:00Z,1783866900000,PLAINFIELD TWP,NORTHLAND DR NE / 7 MILE RD NE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
2,2026-07-12T14:35:00Z,1783866900000,PLAINFIELD TWP,NORTHLAND DR NE / 7 MILE RD NE,VEHICLE CRASH,Police,PLAINFIELD TWP FIRE,,
3,2026-07-12T14:40:00Z,1783867200000,BYRON TWP,400 BLOCK OF 84TH ST SW,WELFARE CHECK,Police,KENT CO SHERIFF,,
2,2026-07-12T14:42:00Z,1783867320000,BYRON TWP,400 BLOCK OF 84TH ST SW,MEDICAL EMERGENCY,Fire,BYRON TWP FIRE,,
1,2026-07-12T14:44:00Z,1783867440000,KENTWOOD,3200 BLOCK OF 28TH ST SE,BURGLAR ALARM,Police,KENTWOOD POLICE,,
5,2026-07-12T14:48:00Z,1783867680000,GAINES TWP,7400 BLOCK OF HAMMOND AVE SE,STOLEN VEHICLE,Police,KENT CO SHERIFF,,
7,2026-07-12T14:52:00Z,1783867920000,WYOMING,BUCHANAN AVE SW / 28TH ST SW,VEHICLE CRASH,Police,WYOMING POLICE,,
2,2026-07-12T14:53:00Z,1783867980000,ROCKFORD,E DIVISION ST NE / S LINCOLN ST NE,VEHICLE CRASH,Police,ROCKFORD FIRE,,
3,2026-07-12T14:53:00Z,1783867980000,ROCKFORD,E DIVISION ST NE / S LINCOLN ST NE,VEHICLE CRASH,Police,ROCKFORD POLICE,,
1,2026-07-12T14:56:00Z,1783868160000,KENTWOOD,5800 BLOCK OF LEISURE SOUTH DR SE,MEDICAL EMERGENCY,Fire,KENTWOOD FIRE,,
1,2026-07-12T14:58:00Z,1783868280000,ADA TWP,2300 BLOCK OF EGYPT VALLEY AVE NE,MISSING PERSON,Police,KENT CO SHERIFF,,
3,2026-07-12T15:00:00Z,1783868400000,KENTWOOD,100 BLOCK OF MONTEBELLO ST SE,ANIMAL INCIDENT,Police,ANIMAL CONTROL,,
2,2026-07-12T15:09:00Z,1783868940000,SPARTA,100 BLOCK OF IDA RED AVE NW,GENERAL ASSIST,Police,SPARTA POLICE,,
1,2026-07-12T15:10:00Z,1783869000000,CASCADE TWP,5800 BLOCK OF EXECUTIVE PKWY SE,LARCENY,Police,KENT CO SHERIFF,,
1,2026-07-12T15:13:00Z,1783869180000,KENTWOOD,3900 BLOCK OF 52ND ST SE,BURGLAR ALARM,Police,KENTWOOD POLICE,,
1,2026-07-12T15:15:00Z,1783869300000,CASCADE TWP,2700 BLOCK OF HORIZON DR SE,BURGLAR ALARM,Police,KENT CO SHERIFF,,
1,2026-07-12T15:17:00Z,1783869420000,KENTWOOD,2800 BLOCK OF 32ND ST SE,FIRE ALARM,Fire,KENTWOOD FIRE,,
1,2026-07-12T15:38:00Z,1783870680000,LOWELL,400 BLOCK OF N CENTER ST SE,MEDICAL EMERGENCY,Fire,LOWELL AREA FIRE,,
1,2026-07-12T15:44:00Z,1783871040000,BYRON TWP,8100 BLOCK OF WINDING DR SW,WELFARE CHECK,Police,KENT CO SHERIFF,,
2,2026-07-12T15:51:00Z,1783871460000,ALPINE TWP,3500 BLOCK OF CABERFAE ST NW,GENERAL ASSIST,Police,KENT CO SHERIFF,,
1,2026-07-12T15:55:00Z,1783871700000,GRANDVILLE,3200 BLOCK OF HOMEWOOD ST SW,FOUND PROPERTY,Police,GRANDVILLE POLICE,,
5,2026-07-12T15:59:00Z,1783871940000,WYOMING,5700 BLOCK OF CLYDE PARK AVE SW,ANIMAL INCIDENT,Police,ANIMAL CONTROL,,
5,2026-07-12T16:09:00Z,1783872540000,TYRONE TWP,1700 BLOCK OF 17 MILE RD NW,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
1,2026-07-12T16:17:00Z,1783873020000,ALPINE TWP,5900 BLOCK OF BAUMHOFF AVE NW,MEDICAL EMERGENCY,Fire,ALPINE TWP FIRE,,
1,2026-07-12T16:17:00Z,1783873020000,CASCADE TWP,6500 BLOCK OF 28TH ST SE,MEDICAL EMERGENCY,Fire,CASCADE TWP FIRE,,
1,2026-07-12T16:17:00Z,1783873020000,COURTLAND TWP,7600 BLOCK OF HESSLER DR NE,MEDICAL EMERGENCY,Fire,COURTLAND TWP FIRE,,
2,2026-07-12T16:17:00Z,1783873020000,GRANDVILLE,3300 BLOCK OF CENTURY CENTER ST SW,WELFARE CHECK,Police,GRANDVILLE POLICE,,
2,2026-07-12T16:27:00Z,1783873620000,GRANDVILLE,I-196 FWY,911 HANG UP,Police,GRANDVILLE POLICE,,
9,2026-07-12T16:29:00Z,1783873740000,CASCADE TWP,5900 BLOCK OF 28TH ST SE,WELFARE CHECK,Police,KENT CO SHERIFF,,
1,2026-07-12T16:30:00Z,1783873800000,GAINES TWP,6600 BLOCK OF CRYSTAL DOWNES DR SE,MEDICAL EMERGENCY,Fire,GAINES TWP FIRE,,
4,2026-07-12T16:30:00Z,1783873800000,WYOMING,3700 BLOCK OF MILAN AVE SW,HARASSMENT,Police,WYOMING POLICE,,
3,2026-07-12T16:31:00Z,1783873860000,OAKFIELD TWP,10400 BLOCK OF POPLAR DR NE,MEDICAL EMERGENCY,Fire,OAKFIELD TWP FIRE,,
3,2026-07-12T16:32:00Z,1783873920000,WYOMING,800 BLOCK OF MARCIA ST SW,GENERAL ASSIST,Police,WYOMING POLICE,,
5,2026-07-12T16:33:00Z,1783873980000,CALEDONIA TWP,8000 BLOCK OF PINE EDGE CT SE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
6,2026-07-12T16:33:00Z,1783873980000,CALEDONIA TWP,8000 BLOCK OF PINE EDGE CT SE,DAMAGE TO PROPERTY,Police,KENT CO SHERIFF,,
2,2026-07-12T16:38:00Z,1783874280000,KENTWOOD,4400 BLOCK OF BRETON AVE SE,GENERAL ASSIST,Police,KENTWOOD POLICE,,
1,2026-07-12T16:41:00Z,1783874460000,WYOMING,CLYDE PARK AVE SW / BEECH ST SW,VEHICLE CRASH,Police,WYOMING POLICE,,
5,2026-07-12T16:55:00Z,1783875300000,PLAINFIELD TWP,5400 BLOCK OF CHICKADEE DR NE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
2,2026-07-12T17:02:00Z,1783875720000,WYOMING,3900 BLOCK OF S DIVISION AVE,VEHICLE CRASH,Police,WYOMING POLICE,,
1,2026-07-12T17:05:00Z,1783875900000,WYOMING,2700 BLOCK OF DE HOOP AVE SW,GENERAL ASSIST,Police,WYOMING POLICE,,
1,2026-07-12T17:06:00Z,1783875960000,GRAND RAPIDS,4000 BLOCK OF BRETON AVE SE,GENERAL ASSIST,Police,KENTWOOD POLICE,,
2,2026-07-12T17:16:00Z,1783876560000,SPARTA,100 BLOCK OF IDA RED AVE NW,MEDICAL EMERGENCY,Fire,SPARTA FIRE,,
2,2026-07-12T17:17:00Z,1783876620000,BYRON TWP,1000 BLOCK OF 64TH ST SW,LOITERING,Police,KENT CO SHERIFF,,
4,2026-07-12T17:19:00Z,1783876740000,GAINES TWP,6300 BLOCK OF KALAMAZOO AVE SE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
1,2026-07-12T17:21:00Z,1783876860000,KENTWOOD,SHAFFER AVE SE / 28TH ST SE,GENERAL ASSIST,Police,KENTWOOD POLICE,,
2,2026-07-12T17:26:00Z,1783877160000,WYOMING,3900 BLOCK OF CLYDE PARK AVE SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
3,2026-07-12T17:29:00Z,1783877340000,BOWNE TWP,13800 BLOCK OF 84TH ST SE,MEDICAL EMERGENCY,Fire,ALTO AREA FIRE,,
1,2026-07-12T17:30:00Z,1783877400000,GAINES TWP,8400 BLOCK OF HANNA LAKE AVE SE,MEDICAL EMERGENCY,Fire,GAINES TWP FIRE,,
7,2026-07-12T17:30:00Z,1783877400000,WYOMING,2600 BLOCK OF LONGSTREET AVE SW,SUSPICIOUS INCIDENT,Police,WYOMING POLICE,,
3,2026-07-12T17:32:00Z,1783877520000,ALPINE TWP,700 BLOCK OF 10 MILE RD NW,OBSCENITY,Police,KENT CO SHERIFF,,
1,2026-07-12T17:39:00Z,1783877940000,WYOMING,1200 BLOCK OF ALGER ST SW,GENERAL ASSIST,Police,WYOMING POLICE,,
1,2026-07-12T17:46:00Z,1783878360000,CASCADE TWP,6700 BLOCK OF CASCADE RD SE,MEDICAL EMERGENCY,Fire,CASCADE TWP FIRE,,
1,2026-07-12T18:02:00Z,1783879320000,CASCADE TWP,2900 BLOCK OF THORNHILLS AVE SE,MEDICAL EMERGENCY,Fire,CASCADE TWP FIRE,,
9,2026-07-12T18:11:00Z,1783879860000,ALPINE TWP,4200 BLOCK OF ALPENHORN DR NW,LARCENY,Police,KENT CO SHERIFF,,
1,2026-07-12T18:12:00Z,1783879920000,WYOMING,2100 BLOCK OF HEALTH DR SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
1,2026-07-12T18:14:00Z,1783880040000,WYOMING,2600 BLOCK OF PORTER ST SW,MISC FIRE,Fire,WYOMING FIRE,,
4,2026-07-12T18:21:00Z,1783880460000,GAINES TWP,M-6 EB AT EASTERN,VEHICLE CRASH,Police,GAINES TWP FIRE,42.84860935,-85.64512005
